,Unnamed: 0,Artist,Position,Streams,Track Name,Week,acousticness,album,artist_top_genre,danceability,energy,instrumentalness,length,liveness,loudness,popularity,release_date,speechiness,tempo,time_signature
9168,9168,TOTO,169.0,355906.0,Africa,2020-08-21--2020-08-28,0.257,Toto IV,rock,0.6709999999999999,0.373,8.01e-05,295893.0,0.0481,-18.064,83.0,1982-04-08,0.0323,92.71799999999999,4.0
9169,9169,Taylor Swift,170.0,354466.0,august,2020-08-21--2020-08-28,0.5379999999999999,folklore,dance,0.532,0.623,7.28e-05,261922.0,0.0925,-9.208,79.0,2020-07-24,0.0331,89.93700000000001,4.0
9170,9170,The Kooks,171.0,353317.0,Naive,2020-08-21--2020-08-28,0.0759,Inside In / Inside Out,brighton indie,0.391,0.8079999999999999,0.0,203506.0,0.149,-6.209,73.0,2006-01-01,0.0892,100.304,4.0
9171,9171,Doja Cat,172.0,353167.0,Boss Bitch,2020-08-21--2020-08-28,0.127,Boss Bitch,la indie,0.7070000000000001,0.955,0.0,134239.0,0.20199999999999999,-4.593,84.0,2020-01-23,0.222,125.98899999999999,4.0
9172,9172,Macklemore & Ryan Lewis,173.0,352687.0,Can't Hold Us - feat. Ray Dalton,2020-08-21--2020-08-28,0.0291,The Heist,dance,0.6409999999999999,0.922,0.0,258342.0,0.0862,-4.457,82.0,2012-10-09,0.0786,146.078,4.0
9173,9173,Passenger,174.0,352440.0,Let Her Go,2020-08-21--2020-08-28,0.385,All The Little Lights,folk,0.509,0.5379999999999999,0.0,252866.0,0.10400000000000001,-7.335,69.0,2012,0.0572,75.089,4.0
9174,9174,Miley Cyrus,175.0,351998.0,Party In The U.S.A.,2020-08-21--2020-08-28,0.00112,The Time Of Our Lives (International Version),dance,0.652,0.698,0.00011499999999999999,202066.0,0.0886,-4.667,79.0,2009-01-01,0.042,96.021,4.0
9175,9175,Young T & Bugsey,176.0,350960.0,Strike a Pose (feat. Aitch),2020-08-21--2020-08-28,0.0119,Plead The 5th,afroswing,0.525,0.578,1.9e-05,213226.0,0.102,-5.803,60.0,2020-03-20,0.11,140.02700000000002,5.0
9176,9176,KSI,177.0,350338.0,Houdini (feat. Swarmz & Tion Wayne),2020-08-21--2020-08-28,0.000286,Dissimulation,hip hop,0.5489999999999999,0.522,6.32e-05,168213.0,0.13,-8.471,63.0,2020-05-21,0.21899999999999997,104.509,4.0
9177,9177,Mabel,178.0,350274.0,Boyfriend,2020-08-21--2020-08-28,0.0569,High Expectations,dance,0.795,0.848,0.0,225706.0,0.0586,-3.128,70.0,2019-08-02,0.0543,99.977,4.0
9178,9178,Sam Feldt,179.0,350143.0,Post Malone (feat. RANI),2020-08-21--2020-08-28,0.0771,Post Malone (feat. RANI) [Joe Stone Remix],dance,0.59,0.642,0.0,174444.0,0.105,-3.87,74.0,2019-08-16,0.122,107.35600000000001,4.0
9179,9179,Deno,180.0,350072.0,"Circles (feat. OFB, Bandokay & Double Lz)",2020-08-21--2020-08-28,0.349,"Circles (feat. OFB, Bandokay & Double Lz)",hip hop,0.893,0.643,0.0,179154.0,0.105,-5.5120000000000005,66.0,2020-07-02,0.377,142.018,4.0
9180,9180,Travis Scott,181.0,349345.0,"The Plan - From the Motion Picture ""TENET""",2020-08-21--2020-08-28,0.0922,"The Plan (From the Motion Picture ""TENET"")",rap,0.433,0.44299999999999995,0.000293,185850.0,0.11699999999999999,-10.568,79.0,2020-08-22,0.0361,79.903,3.0
9181,9181,Dean Lewis,182.0,347916.0,Be Alright,2020-08-21--2020-08-28,0.705,A Place We Knew,pop,0.551,0.537,0.0,196493.0,0.0802,-7.595,77.0,2019-03-22,0.034,126.421,4.0
9182,9182,Kendrick Lamar,183.0,347760.0,Money Trees,2020-08-21--2020-08-28,0.0703,"good kid, m.A.A.d city",hip hop,0.716,0.531,0.0,386906.0,0.22399999999999998,-7.355,78.0,2012,0.122,71.994,4.0
9183,9183,Daði Freyr,184.0,346902.0,Think About Things,2020-08-21--2020-08-28,0.0311,Think About Things,pop,0.871,0.341,0.000124,173385.0,0.0838,-8.932,73.0,2020-04-09,0.0576,127.001,4.0
9184,9184,Justin Bieber,185.0,345299.0,Intentions (feat. Quavo),2020-08-21--2020-08-28,0.3,Changes,pop,0.8059999999999999,0.546,0.0,212866.0,0.102,-6.6370000000000005,83.0,2020-02-14,0.0575,147.986,4.0
9185,9185,6ix9ine,186.0,344840.0,GOOBA,2020-08-21--2020-08-28,0.0264,GOOBA,rap,0.611,0.688,0.0,132303.0,0.251,-5.688,82.0,2020-05-08,0.341,178.46200000000002,4.0
9186,9186,Queen,187.0,344256.0,Don't Stop Me Now - 2011 Mix,2020-08-21--2020-08-28,0.0475,Jazz (2011 Remaster),rock,0.5589999999999999,0.868,0.000176,209413.0,0.7759999999999999,-5.276,81.0,1978-11-10,0.17,156.295,4.0
9187,9187,blackbear,188.0,344020.0,hot girl bummer,2020-08-21--2020-08-28,0.125,everything means nothing,pop,0.782,0.5589999999999999,0.0,188343.0,0.385,-7.106,85.0,2020-08-21,0.0767,129.99200000000002,1.0
9188,9188,flora cash,189.0,343581.0,You're Somebody Else,2020-08-21--2020-08-28,0.847,"Baby, It's Okay",pop,0.706,0.46,0.00796,219013.0,0.106,-9.061,72.0,2020-03-06,0.0296,102.984,4.0
9189,9189,Mabel,190.0,343458.0,Don't Call Me Up,2020-08-21--2020-08-28,0.29600000000000004,Ivy To Roses (Mixtape),dance,0.674,0.8809999999999999,3.01e-06,178480.0,0.0793,-2.853,81.0,2019-01-18,0.147,98.994,4.0
9190,9190,M1llionz,191.0,342404.0,B1llionz,2020-08-21--2020-08-28,0.156,B1llionz,hip hop,0.6970000000000001,0.516,0.0,219297.0,0.33,-8.645,66.0,2020-07-09,0.37,144.047,4.0
9191,9191,Taylor Swift,192.0,342184.0,my tears ricochet,2020-08-21--2020-08-28,0.8059999999999999,folklore,dance,0.456,0.263,0.0,255893.0,0.0749,-10.63,78.0,2020-07-24,0.0332,129.86,4.0
9192,9192,Oasis,193.0,340545.0,Don't Look Back in Anger - Remastered,2020-08-21--2020-08-28,0.0708,(What's The Story) Morning Glory? [Remastered],rock,0.327,0.938,3.79e-06,289560.0,0.14800000000000002,-3.237,71.0,1995-10-02,0.0645,162.937,4.0
9193,9193,Mustard,194.0,338913.0,Ballin' (with Roddy Ricch),2020-08-21--2020-08-28,0.392,Perfect Ten,rap,0.809,0.545,0.0,180434.0,0.151,-6.678,84.0,2019-06-28,0.0735,97.008,4.0
9194,9194,Arctic Monkeys,195.0,338853.0,Fluorescent Adolescent,2020-08-21--2020-08-28,0.0017800000000000001,Favourite Worst Nightmare (Standard Version),rock,0.6459999999999999,0.813,2.26e-05,173493.0,0.14400000000000002,-5.29,68.0,2007-04-24,0.0288,112.115,4.0
9195,9195,J Balvin,196.0,337263.0,UN DIA (ONE DAY) (Feat. Tainy),2020-08-21--2020-08-28,0.00536,UN DIA (ONE DAY) (Feat. Tainy),latin,0.5710000000000001,0.693,0.0,232253.0,0.17300000000000001,-8.234,93.0,2020-07-24,0.0545,168.169,4.0
9196,9196,THE SCOTTS,197.0,335513.0,THE SCOTTS,2020-08-21--2020-08-28,0.233,THE SCOTTS,rap,0.716,0.537,0.0,165977.0,0.157,-7.648,86.0,2020-04-24,0.0514,129.97899999999998,4.0
9197,9197,Snow Patrol,198.0,334467.0,Chasing Cars,2020-08-21--2020-08-28,0.209,Eyes Open,rock,0.563,0.5920000000000001,5.08e-05,267933.0,0.132,-4.571000000000001,78.0,2006-01-01,0.0276,104.016,4.0
9198,9198,Post Malone,199.0,333110.0,rockstar (feat. 21 Savage),2020-08-21--2020-08-28,0.124,beerbongs & bentleys,rap,0.585,0.52,7.01e-05,218146.0,0.131,-6.136,85.0,2018-04-27,0.0712,159.80100000000002,4.0
9199,9199,Maroon 5,200.0,331225.0,Memories,2020-08-21--2020-08-28,0.8370000000000001,Memories,pop,0.764,0.32,0.0,189486.0,0.0822,-7.209,89.0,2019-09-20,0.0546,91.01899999999999,4.0
9200,9200,Cardi B,1.0,3847913.0,WAP (feat. Megan Thee Stallion),2020-08-28--2020-09-04,0.0194,WAP (feat. Megan Thee Stallion),pop,0.935,0.45399999999999996,0.0,187541.0,0.0824,-7.5089999999999995,98.0,2020-08-07,0.375,133.07299999999998,4.0
9201,9201,Joel Corry,2.0,3099102.0,Head & Heart (feat. MNEK),2020-08-28--2020-09-04,0.168,Head & Heart (feat. MNEK),dance,0.7340000000000001,0.8740000000000001,1.1400000000000001e-05,166028.0,0.0489,-3.158,94.0,2020-07-03,0.0662,122.95299999999999,4.0
9202,9202,24kGoldn,3.0,2913878.0,Mood (feat. iann dior),2020-08-28--2020-09-04,0.221,Mood (feat. iann dior),rap,0.7,0.722,0.0,140525.0,0.272,-3.5580000000000003,100.0,2020-07-24,0.0369,90.98899999999999,4.0
9203,9203,Headie One,4.0,2636774.0,Ain't It Different (feat. AJ Tracey & Stormzy),2020-08-28--2020-09-04,0.00988,Ain't It Different (feat. AJ Tracey & Stormzy),hip hop,0.767,0.569,1.4499999999999998e-05,196363.0,0.109,-6.805,82.0,2020-08-20,0.21600000000000003,77.05199999999999,4.0
9204,9204,Nathan Dawe,5.0,2154661.0,Lighter (feat. KSI),2020-08-28--2020-09-04,0.0214,Lighter (feat. KSI),house,0.703,0.8370000000000001,4.45e-05,182439.0,0.10400000000000001,-3.6060000000000003,80.0,2020-07-24,0.0395,124.95299999999999,4.0
9205,9205,Drake,6.0,2151774.0,Laugh Now Cry Later (feat. Lil Durk),2020-08-28--2020-09-04,0.244,Laugh Now Cry Later (feat. Lil Durk),hip hop,0.7609999999999999,0.518,3.47e-05,261492.0,0.107,-8.871,95.0,2020-08-14,0.134,133.976,4.0
9206,9206,Pop Smoke,7.0,2046677.0,Mood Swings (feat. Lil Tjay),2020-08-28--2020-09-04,0.48700000000000004,Shoot For The Stars Aim For The Moon,drill,0.48,0.602,0.0,213333.0,0.0848,-6.335,92.0,2020-07-03,0.368,179.798,4.0
9207,9207,DaBaby,8.0,1938753.0,ROCKSTAR (feat. Roddy Ricch),2020-08-28--2020-09-04,0.247,BLAME IT ON BABY,hip hop,0.746,0.69,0.0,181733.0,0.10099999999999999,-7.956,95.0,2020-04-17,0.16399999999999998,89.977,4.0
9208,9208,Jawsh 685,9.0,1851241.0,Savage Love (Laxed - Siren Beat),2020-08-28--2020-09-04,0.23399999999999999,Savage Love (Laxed - Siren Beat),pop,0.767,0.48100000000000004,0.0,171374.0,0.26899999999999996,-8.52,93.0,2020-06-11,0.0803,150.076,4.0
9209,9209,DJ Khaled,10.0,1768286.0,GREECE (feat. Drake),2020-08-28--2020-09-04,0.0743,GREECE (feat. Drake),dance,0.695,0.34299999999999997,1.04e-06,218901.0,0.107,-10.798,89.0,2020-07-16,0.0432,85.84,4.0
9210,9210,AJ Tracey,11.0,1756468.0,West Ten,2020-08-28--2020-09-04,0.33399999999999996,West Ten,grime,0.843,0.852,0.0,213692.0,0.111,-3.8160000000000003,78.0,2020-07-02,0.0565,129.972,4.0
9211,9211,Harry Styles,12.0,1697745.0,Watermelon Sugar,2020-08-28--2020-09-04,0.122,Fine Line,pop,0.5479999999999999,0.816,0.0,174000.0,0.335,-4.209,95.0,2019-12-13,0.0465,95.39,4.0
9212,9212,The Weeknd,13.0,1561522.0,Blinding Lights,2020-08-28--2020-09-04,0.00146,After Hours,r&b,0.514,0.73,9.54e-05,200040.0,0.0897,-5.934,96.0,2020-03-20,0.0598,171.005,4.0
9213,9213,Chris Brown,14.0,1530853.0,Go Crazy,2020-08-28--2020-09-04,0.316,Slime & B,dance,0.755,0.578,0.0,176960.0,0.25,-8.932,90.0,2020-05-08,0.145,94.148,4.0
9214,9214,Topic,15.0,1489152.0,Breaking Me,2020-08-28--2020-09-04,0.223,Breaking Me,edm,0.789,0.72,0.0,166793.0,0.129,-5.652,93.0,2019-12-19,0.218,122.031,4.0
9215,9215,Lady Gaga,16.0,1334292.0,Rain On Me (with Ariana Grande),2020-08-28--2020-09-04,0.021,Chromatica,dance,0.672,0.855,0.0,182200.0,0.32299999999999995,-3.764,83.0,2020-05-29,0.0397,123.056,4.0
9216,9216,Pop Smoke,17.0,1302652.0,For The Night (feat. Lil Baby & DaBaby),2020-08-28--2020-09-04,0.114,Shoot For The Stars Aim For The Moon,drill,0.823,0.586,0.0,190476.0,0.193,-6.606,95.0,2020-07-03,0.2,125.971,4.0
9217,9217,Regard,18.0,1205180.0,Secrets,2020-08-28--2020-09-04,0.0412,Secrets,edm,0.848,0.768,0.000785,176766.0,0.195,-5.386,84.0,2020-04-24,0.0373,118.961,4.0
9218,9218,Juice WRLD,19.0,1192698.0,Wishing Well,2020-08-28--2020-09-04,0.00336,Legends Never Die,rap,0.65,0.613,0.0,194621.0,0.267,-6.13,91.0,2020-07-10,0.128,149.972,4.0
9219,9219,Pop Smoke,20.0,1171767.0,The Woo (feat. 50 Cent & Roddy Ricch),2020-08-28--2020-09-04,0.0221,Shoot For The Stars Aim For The Moon,drill,0.49,0.618,3.77e-06,201600.0,0.259,-5.655,89.0,2020-07-03,0.10400000000000001,99.7,4.0
9220,9220,Paul Woolford,21.0,1169678.0,Looking for Me,2020-08-28--2020-09-04,0.00441,Looking for Me,deep groove house,0.6409999999999999,0.529,0.0008619999999999999,211452.0,0.0809,-11.536,80.0,2020-06-24,0.0288,121.027,4.0
9221,9221,S1mba,22.0,1130691.0,Rover (feat. DTG),2020-08-28--2020-09-04,0.496,Rover (feat. DTG),afroswing,0.613,0.624,0.0,167916.0,0.28300000000000003,-6.66,82.0,2020-03-04,0.20600000000000002,62.948,5.0
9222,9222,Juice WRLD,23.0,1116031.0,Come & Go (with Marshmello),2020-08-28--2020-09-04,0.0172,Legends Never Die,rap,0.625,0.8140000000000001,0.0,205484.0,0.158,-5.181,90.0,2020-07-10,0.0657,144.991,4.0
9223,9223,AJ Tracey,24.0,1106810.0,Dinner Guest (feat. MoStack),2020-08-28--2020-09-04,0.265,Dinner Guest (feat. MoStack),grime,0.867,0.648,2.62e-06,198031.0,0.217,-6.942,77.0,2020-04-29,0.253,108.005,4.0
9224,9224,Miley Cyrus,25.0,1064320.0,Midnight Sky,2020-08-28--2020-09-04,0.00115,Midnight Sky,dance,0.705,0.8140000000000001,0.00312,223279.0,0.203,-5.466,91.0,2020-08-14,0.0346,110.0,4.0
9225,9225,Conan Gray,26.0,1042391.0,Heather,2020-08-28--2020-09-04,0.584,Kid Krow,pop,0.35700000000000004,0.425,0.0,198040.0,0.322,-7.301,94.0,2020-03-20,0.0333,102.07799999999999,3.0
9226,9226,Becky Hill,27.0,1028735.0,Heaven On My Mind (with Sigala),2020-08-28--2020-09-04,0.0313,Heaven On My Mind (with Sigala),dance,0.71,0.8909999999999999,0.0,192573.0,0.365,-3.116,77.0,2020-06-25,0.0749,125.024,4.0
9227,9227,Tion Wayne,28.0,1015643.0,I Dunno (feat. Dutchavelli & Stormzy),2020-08-28--2020-09-04,0.0954,I Dunno (feat. Dutchavelli & Stormzy),rap,0.821,0.6659999999999999,0.0,178137.0,0.319,-7.237,77.0,2020-05-29,0.342,145.066,4.0
9228,9228,Dj 4rain,29.0,1005572.0,Play the Beat,2020-08-28--2020-09-04,0.0266,Play the Beat,Missing,0.741,0.665,0.9229999999999999,114124.0,0.223,-3.572,52.0,2019-09-06,0.05,155.014,4.0
9229,9229,Nines,30.0,1005320.0,Airplane Mode (feat. NSG),2020-08-28--2020-09-04,0.0343,Crabs In A Bucket,grime,0.593,0.701,0.0,237784.0,0.0841,-4.587,68.0,2020-08-28,0.32,134.814,5.0
9230,9230,Jason Derulo,31.0,994861.0,Take You Dancing,2020-08-28--2020-09-04,0.0332,Take You Dancing,dance,0.789,0.711,0.0,190306.0,0.0876,-4.248,92.0,2020-07-22,0.040999999999999995,112.985,4.0
9231,9231,Tate McRae,32.0,988287.0,you broke me first,2020-08-28--2020-09-04,0.7859999999999999,you broke me first,pop,0.642,0.374,0.0,169265.0,0.0906,-9.386000000000001,94.0,2020-04-17,0.0545,124.09899999999999,4.0
9232,9232,BTS,33.0,980922.0,Dynamite,2020-08-28--2020-09-04,0.0112,Dynamite (DayTime Version),pop,0.746,0.765,0.0,199053.0,0.0936,-4.41,97.0,2020-08-28,0.0993,114.044,4.0
9233,9233,Calvin Harris,34.0,973237.0,Over Now (with The Weeknd),2020-08-28--2020-09-04,0.0759,Over Now (with The Weeknd),dance,0.612,0.884,0.00132,210795.0,0.247,-4.113,84.0,2020-08-28,0.0454,178.043,4.0
9234,9234,Headie One,35.0,964884.0,Only You Freestyle,2020-08-28--2020-09-04,0.562,Only You Freestyle,hip hop,0.68,0.826,0.0,248936.0,0.254,-2.5610000000000004,79.0,2020-07-20,0.27,146.95,4.0
9235,9235,SAINt JHN,36.0,942556.0,Roses - Imanbek Remix,2020-08-28--2020-09-04,0.0149,Roses (Imanbek Remix),rap,0.785,0.721,0.00432,176218.0,0.285,-5.457000000000001,81.0,2019-09-13,0.0506,121.962,4.0
9236,9236,Little Mix,37.0,924819.0,Holiday,2020-08-28--2020-09-04,0.076,Holiday,dance,0.7120000000000001,0.6759999999999999,0.0,213596.0,0.0669,-5.965,79.0,2020-07-24,0.184,106.156,4.0
9237,9237,PS1,38.0,896951.0,Fake Friends (feat. Alex Hosking),2020-08-28--2020-09-04,0.0474,Fake Friends (feat. Alex Hosking),Missing,0.667,0.892,0.0008300000000000001,173663.0,0.374,-4.611000000000001,73.0,2020-03-20,0.0451,122.98100000000001,4.0
9238,9238,Juice WRLD,39.0,889127.0,Smile (with The Weeknd),2020-08-28--2020-09-04,0.22399999999999998,Legends Never Die,rap,0.6940000000000001,0.685,0.0,196180.0,0.124,-6.535,86.0,2020-07-10,0.133,158.83100000000002,4.0
9239,9239,220 KID,40.0,850533.0,Don’t Need Love (with GRACEY),2020-08-28--2020-09-04,0.40700000000000003,Don't Need Love,Missing,0.7020000000000001,0.716,0.0,195480.0,0.0749,-5.377999999999999,74.0,2019-12-13,0.0867,123.89299999999999,4.0
9240,9240,Lewis Capaldi,41.0,824465.0,Someone You Loved,2020-08-28--2020-09-04,0.7509999999999999,Divinely Uninspired To A Hellish Extent,pop,0.501,0.405,0.0,182160.0,0.105,-5.678999999999999,90.0,2019-05-17,0.0319,109.891,4.0
9241,9241,Tones And I,42.0,820103.0,Dance Monkey,2020-08-28--2020-09-04,0.688,Dance Monkey,pop,0.825,0.593,0.000161,209754.0,0.17,-6.401,70.0,2019-05-10,0.0988,98.07799999999999,4.0
9242,9242,StaySolidRocky,43.0,816262.0,Party Girl,2020-08-28--2020-09-04,0.747,Fallin',rap,0.73,0.439,0.0,147800.0,0.0988,-9.863999999999999,79.0,2020-07-15,0.0609,130.09,4.0
9243,9243,Lil Mosey,44.0,805609.0,Blueberry Faygo,2020-08-28--2020-09-04,0.207,Certified Hitmaker,rap,0.774,0.5539999999999999,0.0,162546.0,0.132,-7.909,85.0,2020-02-06,0.0383,99.03399999999999,4.0
9244,9244,Nines,45.0,803869.0,Clout,2020-08-28--2020-09-04,0.0315,Crabs In A Bucket,grime,0.722,0.677,1.43e-06,155837.0,0.096,-5.0569999999999995,60.0,2020-08-28,0.308,177.0,4.0
9245,9245,Clean Bandit,46.0,788560.0,Tick Tock (feat. 24kGoldn),2020-08-28--2020-09-04,0.369,Tick Tock (feat. 24kGoldn),dance,0.779,0.705,7.91e-06,178373.0,0.124,-3.895,87.0,2020-08-21,0.0344,101.022,4.0
9246,9246,Jubël,47.0,785510.0,Dancing In The Moonlight (feat. NEIMY),2020-08-28--2020-09-04,0.27,Dancing In The Moonlight (feat. NEIMY),pop,0.659,0.615,0.0,164009.0,0.187,-5.865,77.0,2018-06-22,0.0644,119.84299999999999,4.0
9247,9247,Juice WRLD,48.0,782167.0,Robbery,2020-08-28--2020-09-04,0.32799999999999996,Death Race For Love,rap,0.685,0.6920000000000001,0.0,240050.0,0.153,-5.122000000000001,88.0,2019-03-08,0.0457,159.966,5.0
9248,9248,Juice WRLD,49.0,751740.0,Lucid Dreams,2020-08-28--2020-09-04,0.349,Goodbye & Good Riddance,rap,0.511,0.5660000000000001,0.0,239835.0,0.34,-7.23,88.0,2018-12-10,0.2,83.90299999999999,4.0
9249,9249,Digga D,50.0,734246.0,Woi,2020-08-28--2020-09-04,0.815,Woi,drill,0.858,0.584,0.0,182142.0,0.22399999999999998,-7.48,73.0,2020-07-02,0.379,140.208,4.0
9250,9250,Aitch,51.0,700118.0,Rain,2020-08-28--2020-09-04,0.0266,Polaris,hip hop,0.87,0.87,1.95e-06,183065.0,0.109,-4.797,70.0,2020-05-29,0.20199999999999999,150.145,4.0
9251,9251,The Killers,52.0,683535.0,Mr. Brightside,2020-08-28--2020-09-04,0.00121,Hot Fuss,rock,0.35200000000000004,0.9109999999999999,0.0,222973.0,0.0995,-5.23,80.0,2004,0.0747,148.033,4.0
9252,9252,Labrinth,53.0,681116.0,Still Don't Know My Name,2020-08-28--2020-09-04,0.47100000000000003,Euphoria (Original Score from the HBO Series),pop,0.316,0.63,0.262,153294.0,0.205,-5.962999999999999,88.0,2019-10-04,0.11699999999999999,89.64299999999999,1.0
9253,9253,Powfu,54.0,668711.0,death bed (coffee for your head),2020-08-28--2020-09-04,0.731,death bed (coffee for your head),rap,0.726,0.431,0.0,173333.0,0.696,-8.765,91.0,2020-02-08,0.135,144.026,4.0
9254,9254,Nines,55.0,668279.0,NIC (feat. Tiggs Da Author),2020-08-28--2020-09-04,0.0151,Crabs In A Bucket,grime,0.568,0.836,0.0,220510.0,0.18600000000000003,-3.51,63.0,2020-08-28,0.13,89.305,4.0
9255,9255,Jack Harlow,56.0,663140.0,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2020-08-28--2020-09-04,0.0631,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",hip hop,0.904,0.723,0.0,227478.0,0.185,-5.224,90.0,2020-06-24,0.26,145.013,4.0
9256,9256,Nines,57.0,659987.0,Energy (feat. Skrapz),2020-08-28--2020-09-04,0.121,Crabs In A Bucket,grime,0.6629999999999999,0.613,0.0,195583.0,0.0849,-5.349,61.0,2020-08-28,0.331,159.874,4.0
9257,9257,Pop Smoke,58.0,656069.0,Dior,2020-08-28--2020-09-04,0.212,Meet The Woo,drill,0.5479999999999999,0.805,0.000389,216386.0,0.408,-5.732,86.0,2019-07-26,0.35100000000000003,142.094,4.0
9258,9258,Internet Money,59.0,653045.0,"Lemonade (feat. Gunna, Don Toliver & NAV)",2020-08-28--2020-09-04,0.25,B4 The Storm,rap,0.8,0.6579999999999999,0.0,195428.0,0.111,-6.142,82.0,2020-08-29,0.079,140.042,4.0
9259,9259,Drake,60.0,646374.0,Toosie Slide,2020-08-28--2020-09-04,0.289,Dark Lane Demo Tapes,hip hop,0.83,0.49,3.04e-06,247058.0,0.113,-8.82,81.0,2020-05-01,0.209,81.604,4.0
9260,9260,Lewis Capaldi,61.0,644944.0,Before You Go,2020-08-28--2020-09-04,0.604,Divinely Uninspired To A Hellish Extent (Extended Edition),pop,0.45899999999999996,0.575,0.0,215106.0,0.0885,-4.8580000000000005,86.0,2019-11-22,0.0573,111.881,4.0
9261,9261,Dave,62.0,625721.0,Location (feat. Burna Boy),2020-08-28--2020-09-04,0.271,PSYCHODRAMA,hip hop,0.812,0.496,0.0,241293.0,0.0955,-5.968999999999999,76.0,2019-03-08,0.297,109.979,4.0
9262,9262,Dua Lipa,63.0,612982.0,Hallucinate,2020-08-28--2020-09-04,0.033,Future Nostalgia,dance,0.627,0.69,0.0,208505.0,0.0742,-5.396,81.0,2020-03-27,0.139,122.053,4.0
9263,9263,Nathan Dawe,64.0,612902.0,Flowers (feat. Jaykae),2020-08-28--2020-09-04,0.015,Flowers (feat. Jaykae),house,0.672,0.925,0.0,197209.0,0.289,-4.5169999999999995,72.0,2019-10-25,0.0774,126.096,4.0
9264,9264,Harry Styles,65.0,601213.0,Adore You,2020-08-28--2020-09-04,0.0237,Fine Line,pop,0.6759999999999999,0.7709999999999999,7.000000000000001e-06,207133.0,0.102,-3.675,87.0,2019-12-13,0.0483,99.04799999999999,4.0
9265,9265,Sam Fischer,66.0,598660.0,This City,2020-08-28--2020-09-04,0.731,This City,pop,0.602,0.377,0.0,194853.0,0.0808,-6.212999999999999,83.0,2019-12-11,0.0446,73.877,4.0
9266,9266,Taylor Swift,67.0,598248.0,cardigan,2020-08-28--2020-09-04,0.537,folklore,dance,0.613,0.581,0.00034500000000000004,239560.0,0.25,-8.588,85.0,2020-07-24,0.0424,130.033,4.0
9267,9267,BØRNS,68.0,597065.0,Electric Love,2020-08-28--2020-09-04,0.00543,Dopamine,pop,0.611,0.797,0.00137,218106.0,0.26,-7.627000000000001,87.0,2015-10-16,0.0533,120.041,4.0
9268,9268,Nines,69.0,577394.0,Realist (feat. Nafe Smallz and Fundz),2020-08-28--2020-09-04,0.299,Crabs In A Bucket,grime,0.889,0.5489999999999999,0.0,161863.0,0.094,-7.359,59.0,2020-08-28,0.225,120.005,4.0
9269,9269,Dua Lipa,70.0,576434.0,Don't Start Now,2020-08-28--2020-09-04,0.0123,Future Nostalgia,dance,0.7929999999999999,0.7929999999999999,0.0,183290.0,0.0951,-4.521,85.0,2020-03-27,0.083,123.95,4.0
9270,9270,BLACKPINK,71.0,575977.0,Ice Cream (with Selena Gomez),2020-08-28--2020-09-04,0.0342,Ice Cream (with Selena Gomez),pop,0.79,0.7290000000000001,9.31e-05,175813.0,0.0411,-3.843,86.0,2020-08-28,0.33399999999999996,159.989,4.0
9271,9271,Drake,72.0,575094.0,Chicago Freestyle (feat. Giveon),2020-08-28--2020-09-04,0.629,Dark Lane Demo Tapes,hip hop,0.735,0.449,0.0,220487.0,0.113,-7.507000000000001,84.0,2020-05-01,0.34700000000000003,122.947,4.0
9272,9272,Ava Max,73.0,567175.0,Kings & Queens,2020-08-28--2020-09-04,0.00775,Kings & Queens,dance,0.638,0.688,0.0,162398.0,0.126,-4.056,80.0,2020-03-12,0.0407,129.856,4.0
9273,9273,Joel Corry,74.0,566629.0,Lonely,2020-08-28--2020-09-04,0.0946,Lonely,dance,0.6970000000000001,0.9209999999999999,1.9e-05,190955.0,0.159,-4.283,78.0,2020-01-24,0.0424,123.988,4.0
9274,9274,Nines,75.0,562476.0,Ringaling (feat. Headie One and Odeal),2020-08-28--2020-09-04,0.0404,Crabs In A Bucket,grime,0.8909999999999999,0.89,0.00018700000000000002,170847.0,0.0944,-4.971,61.0,2020-08-28,0.23600000000000002,101.99799999999999,4.0
9275,9275,Niko B,76.0,558601.0,Who's That What's That,2020-08-28--2020-09-04,0.423,Who's That What's That,Missing,0.86,0.6679999999999999,1.85e-06,240000.0,0.096,-8.512,70.0,2020-05-29,0.221,128.096,4.0
9276,9276,Ariana Grande,77.0,548112.0,Stuck with U (with Justin Bieber),2020-08-28--2020-09-04,0.223,Stuck with U,dance,0.597,0.45,0.0,228482.0,0.382,-6.6579999999999995,90.0,2020-05-08,0.0418,178.765,3.0
9277,9277,Megan Thee Stallion,78.0,545517.0,Savage Remix (feat. Beyoncé),2020-08-28--2020-09-04,0.016,Savage Remix (feat. Beyoncé),rap,0.8220000000000001,0.743,0.0,242000.0,0.127,-4.772,83.0,2020-04-29,0.28,84.459,4.0
9278,9278,dutchavelli,79.0,543490.0,Bando Diaries,2020-08-28--2020-09-04,0.0519,Bando Diaries,hip hop,0.89,0.617,5.6e-06,138428.0,0.0815,-7.767,71.0,2020-08-27,0.38,140.16,4.0
9279,9279,Dermot Kennedy,80.0,539766.0,Giants,2020-08-28--2020-09-04,0.013999999999999999,Without Fear,folk,0.5720000000000001,0.833,5.7700000000000007e-05,177173.0,0.129,-5.291,72.0,2019-10-04,0.0754,158.10399999999998,4.0
